province,date_report,cases,cumulative_cases
Saskatchewan,26/12/2020,0,14255
Saskatchewan,27/12/2020,559,14814
Saskatchewan,28/12/2020,0,14814
Saskatchewan,29/12/2020,208,15022
Saskatchewan,30/12/2020,138,15160
Saskatchewan,31/12/2020,190,15350
Saskatchewan,01/01/2021,0,15350
Saskatchewan,02/01/2021,495,15845
Saskatchewan,03/01/2021,238,16083
Saskatchewan,04/01/2021,284,16367
Saskatchewan,05/01/2021,153,16520
Saskatchewan,06/01/2021,284,16804
Saskatchewan,07/01/2021,334,17138
Saskatchewan,08/01/2021,336,17474
Saskatchewan,09/01/2021,329,17803
Saskatchewan,10/01/2021,0,17803
Saskatchewan,11/01/2021,719,18522
Saskatchewan,12/01/2021,248,18770
Saskatchewan,13/01/2021,247,19017
Saskatchewan,14/01/2021,312,19329
Saskatchewan,15/01/2021,386,19715
Saskatchewan,16/01/2021,270,19985
Saskatchewan,17/01/2021,287,20272
Saskatchewan,18/01/2021,290,20562
Saskatchewan,19/01/2021,309,20871
Saskatchewan,20/01/2021,241,21112
Saskatchewan,21/01/2021,226,21338
Saskatchewan,22/01/2021,305,21643
Saskatchewan,23/01/2021,274,21917
Saskatchewan,24/01/2021,260,22177
Saskatchewan,25/01/2021,239,22416
Saskatchewan,26/01/2021,230,22646
Saskatchewan,27/01/2021,148,22794
Saskatchewan,28/01/2021,244,23038
Saskatchewan,29/01/2021,328,23366
Saskatchewan,30/01/2021,260,23626
Saskatchewan,31/01/2021,238,23864
Saskatchewan,01/02/2021,147,24011
Saskatchewan,02/02/2021,225,24236
Saskatchewan,03/02/2021,194,24430
Saskatchewan,04/02/2021,250,24680
Saskatchewan,05/02/2021,266,24946
Saskatchewan,06/02/2021,263,25209
Saskatchewan,07/02/2021,194,25403
Saskatchewan,08/02/2021,171,25574
Saskatchewan,09/02/2021,80,25654
Saskatchewan,10/02/2021,189,25843
Saskatchewan,11/02/2021,114,25957
Saskatchewan,12/02/2021,188,26145
Saskatchewan,13/02/2021,244,26389
Saskatchewan,14/02/2021,161,26550
Saskatchewan,15/02/2021,143,26693
Saskatchewan,16/02/2021,136,26829
Saskatchewan,17/02/2021,124,26953
Saskatchewan,18/02/2021,146,27099
Saskatchewan,19/02/2021,146,27245
Saskatchewan,20/02/2021,193,27438
Saskatchewan,21/02/2021,182,27620
Saskatchewan,22/02/2021,177,27797
Saskatchewan,23/02/2021,126,27923
Saskatchewan,24/02/2021,57,27980
Saskatchewan,25/02/2021,211,28191
Saskatchewan,26/02/2021,153,28344
Saskatchewan,27/02/2021,162,28506
Saskatchewan,28/02/2021,141,28647
Saskatchewan,01/03/2021,154,28801
Saskatchewan,02/03/2021,137,28938
Saskatchewan,03/03/2021,121,29059
Saskatchewan,04/03/2021,161,29220
Saskatchewan,05/03/2021,212,29432
Saskatchewan,06/03/2021,161,29593
Saskatchewan,07/03/2021,116,29709
Saskatchewan,08/03/2021,98,29807
Saskatchewan,09/03/2021,111,29918
Saskatchewan,10/03/2021,111,30029
Saskatchewan,11/03/2021,164,30193
Saskatchewan,12/03/2021,176,30369
Saskatchewan,13/03/2021,153,30522
Saskatchewan,14/03/2021,98,30620
Saskatchewan,15/03/2021,107,30727
Saskatchewan,16/03/2021,156,30883
Saskatchewan,17/03/2021,87,30970
Saskatchewan,18/03/2021,115,31085
Saskatchewan,19/03/2021,174,31259
Saskatchewan,20/03/2021,200,31459
Saskatchewan,21/03/2021,178,31637
Saskatchewan,22/03/2021,205,31842
Saskatchewan,23/03/2021,149,31991
Saskatchewan,24/03/2021,190,32181
Saskatchewan,25/03/2021,165,32346
Saskatchewan,26/03/2021,213,32559
Saskatchewan,27/03/2021,224,32783
Saskatchewan,28/03/2021,248,33031
Saskatchewan,29/03/2021,203,33234
Saskatchewan,30/03/2021,165,33399
Saskatchewan,31/03/2021,191,33590
Saskatchewan,01/04/2021,199,33789
Saskatchewan,02/04/2021,254,34043
Saskatchewan,03/04/2021,281,34324
Saskatchewan,04/04/2021,220,34544
Saskatchewan,05/04/2021,217,34761
Saskatchewan,06/04/2021,220,34981
Saskatchewan,07/04/2021,190,35171
Saskatchewan,08/04/2021,205,35376
Saskatchewan,09/04/2021,372,35748
Saskatchewan,10/04/2021,235,35983
Saskatchewan,11/04/2021,322,36305
Saskatchewan,12/04/2021,299,36604
Saskatchewan,13/04/2021,288,36892
Saskatchewan,14/04/2021,193,37085
Saskatchewan,15/04/2021,299,37384
Saskatchewan,16/04/2021,231,37615
Saskatchewan,17/04/2021,258,37873
Saskatchewan,18/04/2021,287,38160
Saskatchewan,19/04/2021,241,38401
Saskatchewan,20/04/2021,250,38651
Saskatchewan,21/04/2021,232,38883
Saskatchewan,22/04/2021,254,39137
Saskatchewan,23/04/2021,255,39392
Saskatchewan,24/04/2021,291,39683
Saskatchewan,25/04/2021,249,39932
Saskatchewan,26/04/2021,245,40177
Saskatchewan,27/04/2021,224,40401
Saskatchewan,28/04/2021,213,40614
Saskatchewan,29/04/2021,210,40824
Saskatchewan,30/04/2021,274,41098
